2020-05-04 23:12:49,586 | INFO  | http-nio-8888-exec-1:o.s.w.s.DispatcherServlet:525 | Initializing Servlet 'dispatcherServlet'
2020-05-04 23:12:49,594 | INFO  | http-nio-8888-exec-1:o.s.w.s.DispatcherServlet:547 | Completed initialization in 7 ms
2020-05-04 23:12:49,621 | INFO  | http-nio-8888-exec-1:c.e.s.c.UserController:37 | infor1111111111
2020-05-04 23:12:49,737 | INFO  | http-nio-8888-exec-2:c.e.s.c.UserController:37 | infor1111111111
2020-05-04 23:21:14,211 | INFO  | SpringContextShutdownHook:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-05-04 23:21:14,228 | INFO  | SpringContextShutdownHook:c.a.d.p.DruidDataSource:1823 | {dataSource-1} closed
2020-05-04 23:27:35,969 | INFO  | main:c.e.s.SpringbootApplication:55 | Starting SpringbootApplication on DESKTOP-6NP05QC with PID 7084 (D:\springboot\target\classes started by wangwei in D:\springboot)
2020-05-04 23:27:35,974 | INFO  | main:c.e.s.SpringbootApplication:651 | No active profile set, falling back to default profiles: default
2020-05-04 23:27:37,119 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:92 | Tomcat initialized with port(s): 8888 (http)
2020-05-04 23:27:37,126 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8888"]
2020-05-04 23:27:37,127 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-05-04 23:27:37,127 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-05-04 23:27:37,221 | INFO  | main:o.a.c.c.C.[.[.[/springboot-demo]:173 | Initializing Spring embedded WebApplicationContext
2020-05-04 23:27:37,221 | INFO  | main:o.s.w.c.ContextLoader:284 | Root WebApplicationContext: initialization completed in 1123 ms
2020-05-04 23:27:37,355 | INFO  | main:c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 | Init DruidDataSource
2020-05-04 23:27:37,646 | INFO  | main:c.a.d.p.DruidDataSource:928 | {dataSource-1} inited
2020-05-04 23:27:37,833 | INFO  | main:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-05-04 23:27:37,976 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8888"]
2020-05-04 23:27:37,997 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:204 | Tomcat started on port(s): 8888 (http) with context path '/springboot-demo'
2020-05-04 23:27:38,000 | INFO  | main:c.e.s.SpringbootApplication:61 | Started SpringbootApplication in 2.697 seconds (JVM running for 3.799)
2020-05-04 23:32:06,534 | INFO  | SpringContextShutdownHook:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-05-04 23:32:06,554 | INFO  | SpringContextShutdownHook:c.a.d.p.DruidDataSource:1823 | {dataSource-1} closed
2020-05-04 23:32:16,479 | INFO  | main:c.e.s.SpringbootApplication:55 | Starting SpringbootApplication on DESKTOP-6NP05QC with PID 8104 (D:\springboot\target\classes started by wangwei in D:\springboot)
2020-05-04 23:32:16,488 | INFO  | main:c.e.s.SpringbootApplication:651 | No active profile set, falling back to default profiles: default
2020-05-04 23:32:18,431 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:92 | Tomcat initialized with port(s): 8888 (http)
2020-05-04 23:32:18,443 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8888"]
2020-05-04 23:32:18,444 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-05-04 23:32:18,445 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-05-04 23:32:18,568 | INFO  | main:o.a.c.c.C.[.[.[/springboot-demo]:173 | Initializing Spring embedded WebApplicationContext
2020-05-04 23:32:18,569 | INFO  | main:o.s.w.c.ContextLoader:284 | Root WebApplicationContext: initialization completed in 1941 ms
2020-05-04 23:32:18,740 | INFO  | main:c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 | Init DruidDataSource
2020-05-04 23:32:19,106 | INFO  | main:c.a.d.p.DruidDataSource:928 | {dataSource-1} inited
2020-05-04 23:32:19,349 | INFO  | main:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-05-04 23:32:19,528 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8888"]
2020-05-04 23:32:19,561 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:204 | Tomcat started on port(s): 8888 (http) with context path '/springboot-demo'
2020-05-04 23:32:19,565 | INFO  | main:c.e.s.SpringbootApplication:61 | Started SpringbootApplication in 3.833 seconds (JVM running for 5.117)
2020-05-04 23:32:54,824 | INFO  | SpringContextShutdownHook:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-05-04 23:32:54,844 | INFO  | SpringContextShutdownHook:c.a.d.p.DruidDataSource:1823 | {dataSource-1} closed
